# per-packet: t_ms,src,dst,dport,csp_flags,is_rdp,rdp_flags,rdp_seq,rdp_ack,dtp_offset,dtp_frag,rtt_paired,rtt_ms,dir
# window: #WINDOW,t_ms,conn_ovf_delta,buffer_out_delta,buffer_remaining,inferred_loss,dups,reorders,suspect,suspect_flags
#   note: *_delta are per-window; inferred_loss/dups/reorders are cumulative run totals
# remote: #REMOTE,t_ms,node,iface,status,tx,rx,txe,rxe,drop,autherr,frame,txb,rxb,reboot
#WINDOW,4151509720,0,0,8000,0,0,0,0,0x0
#WINDOW,4151510721,0,0,8000,0,0,0,0,0x0
#WINDOW,4151511723,0,0,8000,0,0,0,0,0x0
#WINDOW,4151512725,0,0,8000,0,0,0,0,0x0
#WINDOW,4151513726,0,0,8000,0,0,0,0,0x0
#WINDOW,4151514728,0,0,8000,0,0,0,0,0x0
#WINDOW,4151515730,0,0,8000,0,0,0,0,0x0
#WINDOW,4151516732,0,0,8000,0,0,0,0,0x0
#WINDOW,4151517733,0,0,8000,0,0,0,0,0x0
#WINDOW,4151518735,0,0,8000,0,0,0,0,0x0
#WINDOW,4151519736,0,0,8000,0,0,0,0,0x0
#WINDOW,4151520738,0,0,8000,0,0,0,0,0x0
#WINDOW,4151521740,0,0,8000,0,0,0,0,0x0
#WINDOW,4151522741,0,0,8000,0,0,0,0,0x0
#WINDOW,4151523743,0,0,8000,0,0,0,0,0x0
#WINDOW,4151524744,0,0,8000,0,0,0,0,0x0
#WINDOW,4151525746,0,0,8000,0,0,0,0,0x0
#WINDOW,4151526747,0,0,8000,0,0,0,0,0x0
#WINDOW,4151527749,0,0,8000,0,0,0,0,0x0
#WINDOW,4151528750,0,0,8000,0,0,0,0,0x0
#WINDOW,4151529752,0,0,8000,0,0,0,0,0x0
#WINDOW,4151530753,0,0,8000,0,0,0,0,0x0
#WINDOW,4151531755,0,0,8000,0,0,0,0,0x0
#WINDOW,4151532756,0,0,8000,0,0,0,0,0x0
#WINDOW,4151533758,0,0,8000,0,0,0,0,0x0
#WINDOW,4151534759,0,0,8000,0,0,0,0,0x0
#WINDOW,4151535761,0,0,8000,0,0,0,0,0x0
#WINDOW,4151536763,0,0,8000,0,0,0,0,0x0
#WINDOW,4151537764,0,0,8000,0,0,0,0,0x0
#WINDOW,4151538766,0,0,8000,0,0,0,0,0x0
#WINDOW,4151539767,0,0,8000,0,0,0,0,0x0
#WINDOW,4151540769,0,0,8000,0,0,0,0,0x0
#WINDOW,4151541771,0,0,8000,0,0,0,0,0x0
#WINDOW,4151542772,0,0,8000,0,0,0,0,0x0
#WINDOW,4151543774,0,0,8000,0,0,0,0,0x0
#WINDOW,4151544776,0,0,8000,0,0,0,0,0x0
#WINDOW,4151545778,0,0,8000,0,0,0,0,0x0
#WINDOW,4151546779,0,0,8000,0,0,0,0,0x0
#WINDOW,4151547781,0,0,8000,0,0,0,0,0x0
#WINDOW,4151548783,0,0,8000,0,0,0,0,0x0
