# per-packet: t_ms,src,dst,dport,csp_flags,is_rdp,rdp_flags,rdp_seq,rdp_ack,dtp_offset,dtp_frag,rtt_paired,rtt_ms,dir
# window: #WINDOW,t_ms,conn_ovf_delta,buffer_out_delta,buffer_remaining,inferred_loss,dups,reorders,suspect,suspect_flags
#   note: *_delta are per-window; inferred_loss/dups/reorders are cumulative run totals
# remote: #REMOTE,t_ms,node,iface,status,tx,rx,txe,rxe,drop,autherr,frame,txb,rxb,reboot
#WINDOW,4150655035,0,0,7998,0,0,0,0,0x0
4150655467,20,5427,9,0x00,0,,,,0,0,,,tx
4150655913,20,5427,9,0x00,0,,,,248,1,,,tx
#WINDOW,4150656113,0,0,7998,0,0,0,0,0x0
4150656358,20,5427,9,0x00,0,,,,496,2,,,tx
4150656804,20,5427,9,0x00,0,,,,744,3,,,tx
#WINDOW,4150657205,0,0,7998,0,0,0,0,0x0
4150657250,20,5427,9,0x00,0,,,,992,4,,,tx
4150657695,20,5427,9,0x00,0,,,,1240,5,,,tx
4150658141,20,5427,9,0x00,0,,,,1488,6,,,tx
#WINDOW,4150658241,0,0,7998,0,0,0,0,0x0
4150658587,20,5427,9,0x00,0,,,,1736,7,,,tx
4150659032,20,5427,9,0x00,0,,,,1984,8,,,tx
#WINDOW,4150659333,0,0,7998,0,0,0,0,0x0
4150659478,20,5427,9,0x00,0,,,,2232,9,,,tx
4150659923,20,5427,9,0x00,0,,,,2480,10,,,tx
4150660369,20,5427,9,0x00,0,,,,2728,11,,,tx
#WINDOW,4150660369,0,0,7998,0,0,0,0,0x0
4150660815,20,5427,9,0x00,0,,,,2976,12,,,tx
4150661260,20,5427,9,0x00,0,,,,3224,13,,,tx
#WINDOW,4150661461,0,0,7998,0,0,0,0,0x0
4150661706,20,5427,9,0x00,0,,,,3472,14,,,tx
4150662152,20,5427,9,0x00,0,,,,3720,15,,,tx
#WINDOW,4150662552,0,0,7998,0,0,0,0,0x0
4150662597,20,5427,9,0x00,0,,,,3968,16,,,tx
4150663043,20,5427,9,0x00,0,,,,4216,17,,,tx
4150663488,20,5427,9,0x00,0,,,,4464,18,,,tx
#WINDOW,4150663588,0,0,7998,0,0,0,0,0x0
4150663934,20,5427,9,0x00,0,,,,4712,19,,,tx
4150664380,20,5427,9,0x00,0,,,,4960,20,,,tx
#WINDOW,4150664680,0,0,7998,0,0,0,0,0x0
4150664825,20,5427,9,0x00,0,,,,5208,21,,,tx
4150665271,20,5427,9,0x00,0,,,,5456,22,,,tx
4150665716,20,5427,9,0x00,0,,,,5704,23,,,tx
#WINDOW,4150665716,0,0,7998,0,0,0,0,0x0
4150666162,20,5427,9,0x00,0,,,,5952,24,,,tx
4150666608,20,5427,9,0x00,0,,,,6200,25,,,tx
#WINDOW,4150666808,0,0,7998,0,0,0,0,0x0
4150667053,20,5427,9,0x00,0,,,,6448,26,,,tx
4150667499,20,5427,9,0x00,0,,,,6696,27,,,tx
#WINDOW,4150667899,0,0,7998,0,0,0,0,0x0
4150667944,20,5427,9,0x00,0,,,,6944,28,,,tx
4150668390,20,5427,9,0x00,0,,,,7192,29,,,tx
4150668835,20,5427,9,0x00,0,,,,7440,30,,,tx
#WINDOW,4150668936,0,0,7998,0,0,0,0,0x0
4150669281,20,5427,9,0x00,0,,,,7688,31,,,tx
4150669727,20,5427,9,0x00,0,,,,7936,32,,,tx
#WINDOW,4150670027,0,0,7998,0,0,0,0,0x0
4150670172,20,5427,9,0x00,0,,,,8184,33,,,tx
4150670618,20,5427,9,0x00,0,,,,8432,34,,,tx
4150671064,20,5427,9,0x00,0,,,,8680,35,,,tx
#WINDOW,4150671064,0,0,7998,0,0,0,0,0x0
4150671509,20,5427,9,0x00,0,,,,8928,36,,,tx
4150671955,20,5427,9,0x00,0,,,,9176,37,,,tx
#WINDOW,4150672155,0,0,7998,0,0,0,0,0x0
4150672401,20,5427,9,0x00,0,,,,9424,38,,,tx
4150672846,20,5427,9,0x00,0,,,,9672,39,,,tx
#WINDOW,4150673247,0,0,7998,0,0,0,0,0x0
4150673292,20,5427,9,0x00,0,,,,9920,40,,,tx
4150673737,20,5427,9,0x00,0,,,,10168,41,,,tx
4150674183,20,5427,9,0x00,0,,,,10416,42,,,tx
#WINDOW,4150674283,0,0,7998,0,0,0,0,0x0
4150674629,20,5427,9,0x00,0,,,,10664,43,,,tx
4150675074,20,5427,9,0x00,0,,,,10912,44,,,tx
#WINDOW,4150675375,0,0,7998,0,0,0,0,0x0
4150675520,20,5427,9,0x00,0,,,,11160,45,,,tx
4150675966,20,5427,9,0x00,0,,,,11408,46,,,tx
4150676411,20,5427,9,0x00,0,,,,11656,47,,,tx
#WINDOW,4150676411,0,0,7998,0,0,0,0,0x0
4150676857,20,5427,9,0x00,0,,,,11904,48,,,tx
4150677302,20,5427,9,0x00,0,,,,12152,49,,,tx
#WINDOW,4150677503,0,0,7998,0,0,0,0,0x0
4150677748,20,5427,9,0x00,0,,,,12400,50,,,tx
4150678194,20,5427,9,0x00,0,,,,12648,51,,,tx
#WINDOW,4150678594,0,0,7998,0,0,0,0,0x0
4150678639,20,5427,9,0x00,0,,,,12896,52,,,tx
4150679085,20,5427,9,0x00,0,,,,13144,53,,,tx
4150679531,20,5427,9,0x00,0,,,,13392,54,,,tx
#WINDOW,4150679631,0,0,7998,0,0,0,0,0x0
4150679976,20,5427,9,0x00,0,,,,13640,55,,,tx
4150680422,20,5427,9,0x00,0,,,,13888,56,,,tx
#WINDOW,4150680722,0,0,7998,0,0,0,0,0x0
4150680868,20,5427,9,0x00,0,,,,14136,57,,,tx
4150681313,20,5427,9,0x00,0,,,,14384,58,,,tx
4150681759,20,5427,9,0x00,0,,,,14632,59,,,tx
#WINDOW,4150681759,0,0,7998,0,0,0,0,0x0
4150682204,20,5427,9,0x00,0,,,,14880,60,,,tx
4150682650,20,5427,9,0x00,0,,,,15128,61,,,tx
#WINDOW,4150682850,0,0,7998,0,0,0,0,0x0
4150683096,20,5427,9,0x00,0,,,,15376,62,,,tx
4150683541,20,5427,9,0x00,0,,,,15624,63,,,tx
#WINDOW,4150683942,0,0,7998,0,0,0,0,0x0
4150683987,20,5427,9,0x00,0,,,,15872,64,,,tx
4150684432,20,5427,9,0x00,0,,,,16120,65,,,tx
4150684878,20,5427,9,0x00,0,,,,16368,66,,,tx
#WINDOW,4150684978,0,0,7998,0,0,0,0,0x0
4150685324,20,5427,9,0x00,0,,,,16616,67,,,tx
4150685769,20,5427,9,0x00,0,,,,16864,68,,,tx
#WINDOW,4150686070,0,0,7998,0,0,0,0,0x0
4150686215,20,5427,9,0x00,0,,,,17112,69,,,tx
4150686660,20,5427,9,0x00,0,,,,17360,70,,,tx
4150687106,20,5427,9,0x00,0,,,,17608,71,,,tx
#WINDOW,4150687106,0,0,7998,0,0,0,0,0x0
4150687551,20,5427,9,0x00,0,,,,17856,72,,,tx
4150687997,20,5427,9,0x00,0,,,,18104,73,,,tx
#WINDOW,4150688197,0,0,7998,0,0,0,0,0x0
4150688443,20,5427,9,0x00,0,,,,18352,74,,,tx
4150688888,20,5427,9,0x00,0,,,,18600,75,,,tx
#WINDOW,4150689289,0,0,7998,0,0,0,0,0x0
4150689334,20,5427,9,0x00,0,,,,18848,76,,,tx
4150689780,20,5427,9,0x00,0,,,,19096,77,,,tx
4150690225,20,5427,9,0x00,0,,,,19344,78,,,tx
#WINDOW,4150690326,0,0,7998,0,0,0,0,0x0
4150690671,20,5427,9,0x00,0,,,,19592,79,,,tx
4150691117,20,5427,9,0x00,0,,,,19840,80,,,tx
#WINDOW,4150691417,0,0,7998,0,0,0,0,0x0
4150691562,20,5427,9,0x00,0,,,,20088,81,,,tx
4150692008,20,5427,9,0x00,0,,,,20336,82,,,tx
4150692454,20,5427,9,0x00,0,,,,20584,83,,,tx
#WINDOW,4150692454,0,0,7998,0,0,0,0,0x0
4150692899,20,5427,9,0x00,0,,,,20832,84,,,tx
4150693345,20,5427,9,0x00,0,,,,21080,85,,,tx
#WINDOW,4150693545,0,0,7998,0,0,0,0,0x0
4150693790,20,5427,9,0x00,0,,,,21328,86,,,tx
4150694236,20,5427,9,0x00,0,,,,21576,87,,,tx
#WINDOW,4150694637,0,0,7998,0,0,0,0,0x0
4150694681,20,5427,9,0x00,0,,,,21824,88,,,tx
4150695127,20,5427,9,0x00,0,,,,22072,89,,,tx
4150695573,20,5427,9,0x00,0,,,,22320,90,,,tx
#WINDOW,4150695673,0,0,7998,0,0,0,0,0x0
4150696018,20,5427,9,0x00,0,,,,22568,91,,,tx
4150696464,20,5427,9,0x00,0,,,,22816,92,,,tx
#WINDOW,4150696764,0,0,7998,0,0,0,0,0x0
4150696910,20,5427,9,0x00,0,,,,23064,93,,,tx
4150697355,20,5427,9,0x00,0,,,,23312,94,,,tx
4150697801,20,5427,9,0x00,0,,,,23560,95,,,tx
#WINDOW,4150697801,0,0,7998,0,0,0,0,0x0
4150698246,20,5427,9,0x00,0,,,,23808,96,,,tx
4150698692,20,5427,9,0x00,0,,,,24056,97,,,tx
#WINDOW,4150698892,0,0,7998,0,0,0,0,0x0
4150699137,20,5427,9,0x00,0,,,,24304,98,,,tx
4150699583,20,5427,9,0x00,0,,,,24552,99,,,tx
#WINDOW,4150699984,0,0,7998,0,0,0,0,0x0
4150700029,20,5427,9,0x00,0,,,,24800,100,,,tx
4150700474,20,5427,9,0x00,0,,,,25048,101,,,tx
4150700920,20,5427,9,0x00,0,,,,25296,102,,,tx
#WINDOW,4150701020,0,0,7998,0,0,0,0,0x0
4150701366,20,5427,9,0x00,0,,,,25544,103,,,tx
4150701811,20,5427,9,0x00,0,,,,25792,104,,,tx
#WINDOW,4150702112,0,0,7998,0,0,0,0,0x0
4150702257,20,5427,9,0x00,0,,,,26040,105,,,tx
4150702702,20,5427,9,0x00,0,,,,26288,106,,,tx
4150703148,20,5427,9,0x00,0,,,,26536,107,,,tx
#WINDOW,4150703148,0,0,7998,0,0,0,0,0x0
4150703594,20,5427,9,0x00,0,,,,26784,108,,,tx
4150704039,20,5427,9,0x00,0,,,,27032,109,,,tx
#WINDOW,4150704240,0,0,7998,0,0,0,0,0x0
4150704485,20,5427,9,0x00,0,,,,27280,110,,,tx
4150704930,20,5427,9,0x00,0,,,,27528,111,,,tx
#WINDOW,4150705331,0,0,7998,0,0,0,0,0x0
4150705376,20,5427,9,0x00,0,,,,27776,112,,,tx
4150705821,20,5427,9,0x00,0,,,,28024,113,,,tx
4150706267,20,5427,9,0x00,0,,,,28272,114,,,tx
#WINDOW,4150706367,0,0,7998,0,0,0,0,0x0
4150706713,20,5427,9,0x00,0,,,,28520,115,,,tx
4150707159,20,5427,9,0x00,0,,,,28768,116,,,tx
#WINDOW,4150707459,0,0,7998,0,0,0,0,0x0
4150707604,20,5427,9,0x00,0,,,,29016,117,,,tx
4150708050,20,5427,9,0x00,0,,,,29264,118,,,tx
4150708496,20,5427,9,0x00,0,,,,29512,119,,,tx
#WINDOW,4150708496,0,0,7998,0,0,0,0,0x0
4150708941,20,5427,9,0x00,0,,,,29760,120,,,tx
4150709387,20,5427,9,0x00,0,,,,30008,121,,,tx
#WINDOW,4150709587,0,0,7998,0,0,0,0,0x0
4150709832,20,5427,9,0x00,0,,,,30256,122,,,tx
4150710278,20,5427,9,0x00,0,,,,30504,123,,,tx
#WINDOW,4150710679,0,0,7998,0,0,0,0,0x0
4150710724,20,5427,9,0x00,0,,,,30752,124,,,tx
4150711169,20,5427,9,0x00,0,,,,31000,125,,,tx
4150711615,20,5427,9,0x00,0,,,,31248,126,,,tx
#WINDOW,4150711715,0,0,7998,0,0,0,0,0x0
4150712060,20,5427,9,0x00,0,,,,31496,127,,,tx
4150712506,20,5427,9,0x00,0,,,,31744,128,,,tx
#WINDOW,4150712807,0,0,7998,0,0,0,0,0x0
4150712952,20,5427,9,0x00,0,,,,31992,129,,,tx
4150713397,20,5427,9,0x00,0,,,,32240,130,,,tx
4150713843,20,5427,9,0x00,0,,,,32488,131,,,tx
#WINDOW,4150713843,0,0,7998,0,0,0,0,0x0
4150714289,20,5427,9,0x00,0,,,,32736,132,,,tx
4150714734,20,5427,9,0x00,0,,,,32984,133,,,tx
#WINDOW,4150714934,0,0,7998,0,0,0,0,0x0
4150715180,20,5427,9,0x00,0,,,,33232,134,,,tx
4150715625,20,5427,9,0x00,0,,,,33480,135,,,tx
#WINDOW,4150716026,0,0,7998,0,0,0,0,0x0
4150716071,20,5427,9,0x00,0,,,,33728,136,,,tx
4150716517,20,5427,9,0x00,0,,,,33976,137,,,tx
4150716962,20,5427,9,0x00,0,,,,34224,138,,,tx
#WINDOW,4150717062,0,0,7998,0,0,0,0,0x0
4150717408,20,5427,9,0x00,0,,,,34472,139,,,tx
4150717853,20,5427,9,0x00,0,,,,34720,140,,,tx
#WINDOW,4150718154,0,0,7998,0,0,0,0,0x0
4150718299,20,5427,9,0x00,0,,,,34968,141,,,tx
4150718745,20,5427,9,0x00,0,,,,35216,142,,,tx
4150719190,20,5427,9,0x00,0,,,,35464,143,,,tx
#WINDOW,4150719190,0,0,7998,0,0,0,0,0x0
4150719636,20,5427,9,0x00,0,,,,35712,144,,,tx
4150720081,20,5427,9,0x00,0,,,,35960,145,,,tx
#WINDOW,4150720282,0,0,7998,0,0,0,0,0x0
4150720527,20,5427,9,0x00,0,,,,36208,146,,,tx
4150720972,20,5427,9,0x00,0,,,,36456,147,,,tx
#WINDOW,4150721373,0,0,7998,0,0,0,0,0x0
4150721418,20,5427,9,0x00,0,,,,36704,148,,,tx
4150721864,20,5427,9,0x00,0,,,,36952,149,,,tx
4150722309,20,5427,9,0x00,0,,,,37200,150,,,tx
#WINDOW,4150722410,0,0,7998,0,0,0,0,0x0
4150722755,20,5427,9,0x00,0,,,,37448,151,,,tx
4150723200,20,5427,9,0x00,0,,,,37696,152,,,tx
#WINDOW,4150723501,0,0,7998,0,0,0,0,0x0
4150723646,20,5427,9,0x00,0,,,,37944,153,,,tx
4150724092,20,5427,9,0x00,0,,,,38192,154,,,tx
4150724537,20,5427,9,0x00,0,,,,38440,155,,,tx
#WINDOW,4150724537,0,0,7998,0,0,0,0,0x0
4150724983,20,5427,9,0x00,0,,,,38688,156,,,tx
4150725428,20,5427,9,0x00,0,,,,38936,157,,,tx
#WINDOW,4150725629,0,0,7998,0,0,0,0,0x0
4150725874,20,5427,9,0x00,0,,,,39184,158,,,tx
4150726320,20,5427,9,0x00,0,,,,39432,159,,,tx
#WINDOW,4150726720,0,0,7998,0,0,0,0,0x0
4150726765,20,5427,9,0x00,0,,,,39680,160,,,tx
