# t_ms,src,dport,csp_flags,is_rdp,index,epoch,dropped
3479183625,5425,9,0x00,0,132,0,0
3479184058,5425,9,0x00,0,133,0,0
3479184490,5425,9,0x00,0,134,0,0
3479184922,5425,9,0x00,0,135,0,0
3479185355,5425,9,0x00,0,136,0,0
3479185787,5425,9,0x00,0,137,0,0
3479186219,5425,9,0x00,0,138,0,0
3479186651,5425,9,0x00,0,139,0,0
3479187084,5425,9,0x00,0,140,0,0
3479187516,5425,9,0x00,0,141,0,0
3479187948,5425,9,0x00,0,142,0,0
3479188381,5425,9,0x00,0,143,0,0
3479188813,5425,9,0x00,0,144,0,0
3479189245,5425,9,0x00,0,145,0,1
3479189672,5425,9,0x00,0,146,0,1
3479190099,5425,9,0x00,0,147,0,1
3479190526,5425,9,0x00,0,148,0,1
3479190953,5425,9,0x00,0,149,0,1
3479191380,5425,9,0x00,0,150,0,1
3479191807,5425,9,0x00,0,151,0,1
3479192233,5425,9,0x00,0,152,0,1
3479192660,5425,9,0x00,0,153,0,1
3479193087,5425,9,0x00,0,154,0,1
3479193514,5425,9,0x00,0,155,0,1
3479193941,5425,9,0x00,0,156,0,0
3479194373,5425,9,0x00,0,157,0,0
3479194806,5425,9,0x00,0,158,0,0
3479195238,5425,9,0x00,0,159,0,0
3479195670,5425,9,0x00,0,160,0,0
3479196103,5425,9,0x00,0,161,0,0
3479196535,5425,9,0x00,0,162,0,0
3479196967,5425,9,0x00,0,163,0,1
3479197394,5425,9,0x00,0,164,0,1
3479197821,5425,9,0x00,0,165,0,1
3479198248,5425,9,0x00,0,181,0,0
3479198680,5425,9,0x00,0,182,0,0
3479199113,5425,9,0x00,0,183,0,0
3479199545,5425,9,0x00,0,184,0,0
3479199977,5425,9,0x00,0,185,0,0
3479200410,5425,9,0x00,0,186,0,0
3479200842,5425,9,0x00,0,187,0,0
3479201274,5425,9,0x00,0,188,0,0
3479201707,5425,9,0x00,0,189,0,0
3479202139,5425,9,0x00,0,190,0,1
3479202566,5425,9,0x00,0,191,0,1
3479202993,5425,9,0x00,0,192,0,1
3479203420,5425,9,0x00,0,193,0,1
3479203846,5425,9,0x00,0,194,0,1
3479204273,5425,9,0x00,0,195,0,0
3479204706,5425,9,0x00,0,196,0,0
3479205138,5425,9,0x00,0,197,0,0
3479205565,5425,9,0x00,0,214,0,0
3479205997,5425,9,0x00,0,215,0,0
3479206430,5425,9,0x00,0,216,0,0
3479206862,5425,9,0x00,0,217,0,0
3479207294,5425,9,0x00,0,218,0,0
3479207727,5425,9,0x00,0,219,0,0
3479208159,5425,9,0x00,0,220,0,0
3479208591,5425,9,0x00,0,221,0,0
3479209024,5425,9,0x00,0,222,0,1
3479209451,5425,9,0x00,0,223,0,1
3479209878,5425,9,0x00,0,224,0,1
3479210305,5425,9,0x00,0,225,0,1
3479210732,5425,9,0x00,0,226,0,1
3479211158,5425,9,0x00,0,227,0,1
3479211585,5425,9,0x00,0,228,0,0
3479212018,5425,9,0x00,0,229,0,0
3479212450,5425,9,0x00,0,230,0,0
3479212882,5425,9,0x00,0,231,0,0
3479213315,5425,9,0x00,0,232,0,0
3479213747,5425,9,0x00,0,233,0,0
3479214179,5425,9,0x00,0,234,0,0
3479214612,5425,9,0x00,0,235,0,0
3479215044,5425,9,0x00,0,236,0,0
3479215477,5425,9,0x00,0,237,0,0
3479215909,5425,9,0x00,0,238,0,0
3479216341,5425,9,0x00,0,239,0,0
3479216773,5425,9,0x00,0,240,0,0
3479217206,5425,9,0x00,0,241,0,0
3479217638,5425,9,0x00,0,242,0,1
3479218064,5425,9,0x00,0,243,0,1
3479218491,5425,9,0x00,0,244,0,0
3479218923,5425,9,0x00,0,245,0,0
3479219356,5425,9,0x00,0,246,0,0
3479219788,5425,9,0x00,0,247,0,0
3479220215,5425,9,0x00,0,264,0,0
3479220647,5425,9,0x00,0,265,0,0
3479221080,5425,9,0x00,0,266,0,0
3479221512,5425,9,0x00,0,267,0,0
3479221944,5425,9,0x00,0,268,0,1
3479222371,5425,9,0x00,0,269,0,1
3479222798,5425,9,0x00,0,270,0,0
3479223230,5425,9,0x00,0,271,0,0
3479223663,5425,9,0x00,0,272,0,0
3479224095,5425,9,0x00,0,273,0,0
3479224527,5425,9,0x00,0,274,0,0
3479224960,5425,9,0x00,0,275,0,0
3479225392,5425,9,0x00,0,276,0,0
3479225824,5425,9,0x00,0,277,0,0
3479226257,5425,9,0x00,0,278,0,0
3479226689,5425,9,0x00,0,279,0,0
3479227121,5425,9,0x00,0,280,0,0
3479227554,5425,9,0x00,0,281,0,0
3479227986,5425,9,0x00,0,282,0,0
3479228418,5425,9,0x00,0,283,0,0
3479228850,5425,9,0x00,0,284,0,0
3479229283,5425,9,0x00,0,285,0,0
3479229715,5425,9,0x00,0,286,0,0
3479230147,5425,9,0x00,0,287,0,0
3479230580,5425,9,0x00,0,288,0,0
3479231012,5425,9,0x00,0,289,0,0
3479231444,5425,9,0x00,0,290,0,0
3479231877,5425,9,0x00,0,291,0,1
3479232304,5425,9,0x00,0,292,0,0
3479232736,5425,9,0x00,0,293,0,0
3479233168,5425,9,0x00,0,294,0,0
3479233601,5425,9,0x00,0,295,0,0
3479234033,5425,9,0x00,0,296,0,0
3479234465,5425,9,0x00,0,297,0,0
3479234898,5425,9,0x00,0,298,0,0
3479235330,5425,9,0x00,0,299,0,1
3479235757,5425,9,0x00,0,300,0,0
3479236189,5425,9,0x00,0,301,0,0
3479236621,5425,9,0x00,0,302,0,0
3479237053,5425,9,0x00,0,303,0,0
3479237486,5425,9,0x00,0,304,0,0
3479237918,5425,9,0x00,0,305,0,0
3479238350,5425,9,0x00,0,306,0,0
3479238783,5425,9,0x00,0,307,0,0
3479239215,5425,9,0x00,0,308,0,0
3479239647,5425,9,0x00,0,309,0,0
3479240079,5425,9,0x00,0,310,0,0
3479240512,5425,9,0x00,0,311,0,0
3479240944,5425,9,0x00,0,312,0,0
3479241376,5425,9,0x00,0,313,0,0
3479241809,5425,9,0x00,0,314,0,0
3479242241,5425,9,0x00,0,315,0,0
3479242674,5425,9,0x00,0,316,0,0
3479243106,5425,9,0x00,0,317,0,0
3479243538,5425,9,0x00,0,318,0,0
3479243970,5425,9,0x00,0,319,0,0
3479244403,5425,9,0x00,0,320,0,0
3479244835,5425,9,0x00,0,321,0,0
3479245267,5425,9,0x00,0,322,0,0
3479245700,5425,9,0x00,0,323,0,0
3479246132,5425,9,0x00,0,324,0,0
3479246564,5425,9,0x00,0,325,0,0
3479246996,5425,9,0x00,0,326,0,0
3479247429,5425,9,0x00,0,327,0,0
3479247861,5425,9,0x00,0,328,0,0
3479248293,5425,9,0x00,0,329,0,0
3479248726,5425,9,0x00,0,330,0,0
3479249158,5425,9,0x00,0,331,0,0
3479249591,5425,9,0x00,0,332,0,0
3479250023,5425,9,0x00,0,333,0,0
3479250455,5425,9,0x00,0,334,0,0
3479250888,5425,9,0x00,0,335,0,0
3479251320,5425,9,0x00,0,336,0,0
3479251752,5425,9,0x00,0,337,0,0
3479252185,5425,9,0x00,0,338,0,0
3479252617,5425,9,0x00,0,339,0,1
3479253044,5425,9,0x00,0,340,0,1
3479253471,5425,9,0x00,0,341,0,0
3479253903,5425,9,0x00,0,342,0,0
3479254335,5425,9,0x00,0,343,0,0
3479254768,5425,9,0x00,0,344,0,0
3479255200,5425,9,0x00,0,345,0,1
3479255627,5425,9,0x00,0,346,0,1
3479256054,5425,9,0x00,0,347,0,1
3479256481,5425,9,0x00,0,348,0,1
3479256908,5425,9,0x00,0,349,0,1
3479257335,5425,9,0x00,0,350,0,1
3479257762,5425,9,0x00,0,351,0,0
3479258194,5425,9,0x00,0,352,0,0
3479258626,5425,9,0x00,0,353,0,0
3479259059,5425,9,0x00,0,354,0,0
3479259491,5425,9,0x00,0,355,0,0
3479259923,5425,9,0x00,0,356,0,0
3479260356,5425,9,0x00,0,357,0,0
3479260788,5425,9,0x00,0,358,0,1
3479261215,5425,9,0x00,0,359,0,1
