# t_ms,src,dport,csp_flags,is_rdp,index,epoch,dropped
3281333201,5425,9,0x00,0,1040,0,0
3281333420,5425,9,0x00,0,1041,0,1
3281333633,5425,9,0x00,0,1042,0,0
3281333852,5425,9,0x00,0,1043,0,0
3281334071,5425,9,0x00,0,1044,0,0
3281334290,5425,9,0x00,0,1045,0,0
3281334509,5425,9,0x00,0,1046,0,0
3281334728,5425,9,0x00,0,1047,0,0
3281334947,5425,9,0x00,0,1048,0,1
3281335161,5425,9,0x00,0,1049,0,0
3281335380,5425,9,0x00,0,1050,0,0
3281335599,5425,9,0x00,0,1051,0,0
3281335818,5425,9,0x00,0,1052,0,0
3281336037,5425,9,0x00,0,1053,0,0
3281336256,5425,9,0x00,0,1054,0,0
3281336475,5425,9,0x00,0,1055,0,0
3281336694,5425,9,0x00,0,1056,0,0
