# t_ms,src,dport,csp_flags,is_rdp,index,epoch,dropped
3101907139,5425,9,0x00,0,677,0,0
3101907358,5425,9,0x00,0,678,0,0
3101907577,5425,9,0x00,0,679,0,1
3101907791,5425,9,0x00,0,680,0,1
3101908004,5425,9,0x00,0,681,0,1
3101908218,5425,9,0x00,0,682,0,0
3101908437,5425,9,0x00,0,683,0,0
3101908656,5425,9,0x00,0,684,0,1
3101908870,5425,9,0x00,0,685,0,1
3101909083,5425,9,0x00,0,686,0,1
3101909297,5425,9,0x00,0,687,0,1
3101909510,5425,9,0x00,0,688,0,1
3101909724,5425,9,0x00,0,689,0,1
3101909937,5425,9,0x00,0,690,0,1
3101910151,5425,9,0x00,0,691,0,0
3101910370,5425,9,0x00,0,692,0,1
3101910583,5425,9,0x00,0,693,0,1
3101910797,5425,9,0x00,0,694,0,1
3101911011,5425,9,0x00,0,695,0,1
3101911224,5425,9,0x00,0,696,0,1
3101911438,5425,9,0x00,0,697,0,0
3101911657,5425,9,0x00,0,698,0,0
3101911875,5425,9,0x00,0,699,0,0
3101912094,5425,9,0x00,0,700,0,0
3101912313,5425,9,0x00,0,701,0,1
3101912527,5425,9,0x00,0,702,0,0
3101912745,5425,9,0x00,0,703,0,0
3101912964,5425,9,0x00,0,704,0,0
3101913183,5425,9,0x00,0,705,0,0
3101913402,5425,9,0x00,0,706,0,0
3101913621,5425,9,0x00,0,707,0,0
3101913840,5425,9,0x00,0,708,0,0
3101914059,5425,9,0x00,0,709,0,0
3101914279,5425,9,0x00,0,710,0,0
3101914498,5425,9,0x00,0,711,0,0
3101914717,5425,9,0x00,0,712,0,0
3101914935,5425,9,0x00,0,713,0,0
3101915154,5425,9,0x00,0,714,0,0
3101915373,5425,9,0x00,0,715,0,0
3101915592,5425,9,0x00,0,716,0,0
3101915811,5425,9,0x00,0,717,0,0
3101916030,5425,9,0x00,0,718,0,0
3101916249,5425,9,0x00,0,719,0,0
3101916468,5425,9,0x00,0,720,0,0
3101916687,5425,9,0x00,0,721,0,0
3101916906,5425,9,0x00,0,722,0,0
3101917125,5425,9,0x00,0,723,0,0
3101917344,5425,9,0x00,0,724,0,0
3101917563,5425,9,0x00,0,725,0,0
3101917782,5425,9,0x00,0,726,0,0
3101918001,5425,9,0x00,0,727,0,1
3101918215,5425,9,0x00,0,728,0,1
3101918428,5425,9,0x00,0,729,0,0
3101918647,5425,9,0x00,0,730,0,0
3101918866,5425,9,0x00,0,731,0,0
3101919085,5425,9,0x00,0,732,0,1
3101919299,5425,9,0x00,0,733,0,1
3101919512,5425,9,0x00,0,734,0,1
3101919726,5425,9,0x00,0,735,0,0
3101919945,5425,9,0x00,0,736,0,1
3101920158,5425,9,0x00,0,737,0,0
3101920377,5425,9,0x00,0,738,0,1
3101920591,5425,9,0x00,0,739,0,1
3101920804,5425,9,0x00,0,740,0,1
3101921018,5425,9,0x00,0,741,0,1
3101921232,5425,9,0x00,0,742,0,1
3101921445,5425,9,0x00,0,743,0,1
3101921659,5425,9,0x00,0,744,0,0
3101921878,5425,9,0x00,0,745,0,0
3101922096,5425,9,0x00,0,746,0,0
3101922315,5425,9,0x00,0,747,0,0
3101922535,5425,9,0x00,0,748,0,0
3101922754,5425,9,0x00,0,749,0,0
3101922973,5425,9,0x00,0,750,0,1
3101923186,5425,9,0x00,0,751,0,0
3101923405,5425,9,0x00,0,752,0,1
3101923619,5425,9,0x00,0,753,0,0
3101923838,5425,9,0x00,0,754,0,1
3101924051,5425,9,0x00,0,755,0,1
3101924265,5425,9,0x00,0,756,0,1
3101924478,5425,9,0x00,0,757,0,1
3101924692,5425,9,0x00,0,758,0,1
3101924906,5425,9,0x00,0,759,0,1
3101925119,5425,9,0x00,0,760,0,0
3101925338,5425,9,0x00,0,761,0,0
3101925557,5425,9,0x00,0,762,0,0
3101925776,5425,9,0x00,0,763,0,0
3101925995,5425,9,0x00,0,764,0,0
3101926214,5425,9,0x00,0,765,0,0
3101926433,5425,9,0x00,0,766,0,0
3101926652,5425,9,0x00,0,767,0,0
3101926871,5425,9,0x00,0,768,0,0
3101927090,5425,9,0x00,0,769,0,0
3101927309,5425,9,0x00,0,770,0,0
3101927528,5425,9,0x00,0,771,0,1
3101927741,5425,9,0x00,0,772,0,0
3101927960,5425,9,0x00,0,773,0,0
3101928179,5425,9,0x00,0,774,0,1
3101928393,5425,9,0x00,0,775,0,0
3101928612,5425,9,0x00,0,776,0,1
3101928825,5425,9,0x00,0,777,0,1
3101929039,5425,9,0x00,0,778,0,0
3101929258,5425,9,0x00,0,779,0,0
3101929477,5425,9,0x00,0,780,0,0
3101929696,5425,9,0x00,0,781,0,1
3101929910,5425,9,0x00,0,782,0,1
3101930123,5425,9,0x00,0,783,0,1
3101930337,5425,9,0x00,0,784,0,1
3101930550,5425,9,0x00,0,785,0,1
3101930764,5425,9,0x00,0,786,0,0
3101930983,5425,9,0x00,0,787,0,0
3101931202,5425,9,0x00,0,788,0,0
3101931420,5425,9,0x00,0,789,0,0
3101931639,5425,9,0x00,0,790,0,0
3101931858,5425,9,0x00,0,791,0,0
3101932077,5425,9,0x00,0,792,0,0
3101932296,5425,9,0x00,0,793,0,1
3101932509,5425,9,0x00,0,794,0,1
3101932723,5425,9,0x00,0,795,0,1
3101932936,5425,9,0x00,0,796,0,1
3101933150,5425,9,0x00,0,797,0,1
3101933364,5425,9,0x00,0,798,0,1
3101933577,5425,9,0x00,0,799,0,1
3101933791,5425,9,0x00,0,800,0,1
3101934004,5425,9,0x00,0,801,0,0
3101934223,5425,9,0x00,0,802,0,0
3101934442,5425,9,0x00,0,803,0,1
3101934656,5425,9,0x00,0,804,0,1
3101934870,5425,9,0x00,0,805,0,1
3101935083,5425,9,0x00,0,806,0,1
3101935297,5425,9,0x00,0,807,0,0
3101935516,5425,9,0x00,0,808,0,0
3101935735,5425,9,0x00,0,809,0,0
3101935954,5425,9,0x00,0,810,0,0
3101936173,5425,9,0x00,0,811,0,0
3101936392,5425,9,0x00,0,812,0,0
3101936611,5425,9,0x00,0,813,0,0
3101936830,5425,9,0x00,0,814,0,0
3101937049,5425,9,0x00,0,815,0,0
3101937268,5425,9,0x00,0,816,0,0
